timestamp,Synthetic Normalized Nitrate,accumulated GDD,accumulated SHU,accumulated NHU,solar_radiation_00209FC8_avg_Lag1H,soil_moisture2_01209E4F_avg_Lag1H,soil_temperature3_01209E4F_avg_Lag1H,air_temperature_multi_sensor_avg_Lag1H,vpd_multi_sensor_avg_Lag1H,relative_humidity_multi_sensor_avg_Lag1H,soil_moisture2_01209E4F_avg_Lag3H,soil_temperature3_01209E4F_avg_Lag3H,soil_moisture2_01209E4F_avg_Lag12H,soil_temperature3_01209E4F_max_Lag12H,soil_temperature3_01209E4F_min_Lag12H,vpd_multi_sensor_avg_Lag12H,precipitation_far_sensors_mean_sum_Lag12H,FN2O_C4_broadcast_side_strip
2021-06-30 03:00:00,78.66271097,538.67475,496.9161458,65.57917895,0,42.75,19.6,21.9025,0,99.8875,42.75,19.575,42.82307692,19.6,19.4,0.229230769,1.9,49.55161667
2021-06-30 06:00:00,78.36074316,541.8765,499.4767361,66.11882362,0.5,42.7,19.6,22.3975,0.025,98.675,42.85,19.6,42.74615385,19.6,19.5,0.165769231,0.4,51.95485
2021-06-30 09:00:00,78.05993453,545.07825,502.0480903,66.66085129,186.5,44.65,19.6,23.5575,0.165,94.155,44.175,19.6,43.17692308,19.6,19.5,0.058846154,0.5,52.33761667
2021-06-30 12:00:00,77.76028064,548.28,504.6194444,67.20732239,800,44.75,19.6,26.765,0.92,73.82,44.625,19.6,43.61538462,19.6,19.5,0.207692308,0.5,61.92266667
2021-06-30 15:00:00,77.46177705,551.48175,507.1907986,67.75827333,912.5,44.2,19.6,28.445,1.445,62.615,44.45,19.6,43.97692308,19.7,19.6,0.522692308,0.1,69.20796667
2021-06-30 18:00:00,77.16441935,554.6835,509.7621528,68.31374085,271.5,43.4,19.7,25.42,0.86,73.305,43.675,19.675,44.16923077,19.8,19.6,0.689230769,0.3,55.98968333
2021-06-30 21:00:00,76.86820313,557.88525,512.3335069,68.87376198,49,42.65,19.8,22.875,0.91,67.185,42.975,19.775,43.9,19.8,19.6,0.893461538,0.2,46.3008
2021-07-01 00:00:00,76.57312402,561.087,514.9048611,69.43837403,0,42,19.9,18.7,0.29,86.51,42.15,19.85,43.32307692,19.9,19.6,0.868461538,0.2,46.56661667
2021-07-01 03:00:00,76.27917765,563.234625,517.4762152,70.00761465,0,42.25,19.9,15.93,0.06,96.065,42.125,19.9,42.75384615,19.9,19.6,0.610769231,0.2,46.266
2021-07-01 06:00:00,75.98635967,565.38225,519.9861111,70.50761113,4.5,42.95,19.8,14.25,0.005,99.36,42.775,19.825,42.54615385,19.9,19.7,0.395384615,0,45.70346667
2021-07-01 09:00:00,75.69466575,567.529875,522.4652778,70.97398859,222.5,43.3,19.65,18.06,0.25,87.86,43.225,19.725,42.58461538,19.9,19.6,0.210769231,0,39.9562
2021-07-01 12:00:00,75.40409157,569.6775,524.9444444,71.44345093,377.5,43.6,19.5,19.935,0.555,75.96,43.45,19.55,42.89230769,19.9,19.5,0.208461538,0,42.87108333
2021-07-01 15:00:00,75.11463285,571.825125,527.4236111,71.91601856,724,44.4,19.5,23.76,1.385,52.625,44.075,19.5,43.40769231,19.9,19.5,0.473076923,0,58.10325
2021-07-01 18:00:00,74.82628528,573.97275,529.9027778,72.39171203,286,44,19.45,23.985,1.455,50.955,44.15,19.475,43.73076923,19.8,19.4,0.821538462,0,54.29248333
2021-07-01 21:00:00,74.53904462,576.120375,532.3819445,72.870552,61,42.25,19.5,22.415,1.11,58.88,42.675,19.5,43.49230769,19.7,19.4,1.093846154,0,46.33636667
2021-07-02 00:00:00,74.2529066,578.268,534.8611111,73.35255929,0,42.35,19.5,20.395,0.745,68.41,42.35,19.5,43.24615385,19.5,19.4,1.151538462,0,40.77005
2021-07-02 03:00:00,73.967867,580.527,537.3402778,73.83775485,0,42.55,19.5,19.025,0.525,75.835,42.375,19.5,42.85384615,19.5,19.4,1.053076923,0,38.44545
2021-07-02 06:00:00,73.68392161,582.786,539.8107639,74.30315327,2.5,42.65,19.5,17.085,0.23,87.77,42.6,19.5,42.48461538,19.5,19.5,0.754615385,0,33.8247
2021-07-02 09:00:00,73.40106621,585.045,542.2769097,74.75991203,308.5,43.55,19.45,18.355,0.38,81.62,43.275,19.475,42.66923077,19.5,19.4,0.517692308,0,35.12278333
2021-07-02 12:00:00,73.11929663,587.304,544.7430556,75.21947859,442,44.05,19.35,20.215,0.645,72.38,43.875,19.375,43.06923077,19.5,19.3,0.453076923,0,40.96093333
2021-07-02 15:00:00,72.8386087,589.563,547.2092014,75.68187021,697,42.85,19.3,22.405,0.915,65.94,43.375,19.3,43.25384615,19.5,19.3,0.504615385,0,47.20403333
2021-07-02 18:00:00,72.55899826,591.822,549.6753472,76.14710427,261,43.7,19.3,21.485,0.8,68.505,43.375,19.3,43.5,19.5,19.3,0.624615385,0,47.23153333
2021-07-02 21:00:00,72.28046118,594.081,552.141493,76.61519822,44,43.4,19.4,18.72,0.535,74.93,43.55,19.35,43.56923077,19.5,19.3,0.7,0,42.77431667
2021-07-03 00:00:00,72.00299334,596.34,554.6076389,77.08616965,0,43.55,19.45,16.74,0.405,78.365,43.15,19.425,43.5,19.5,19.3,0.681538462,0,38.01851667
2021-07-03 03:00:00,71.72659063,598.136625,557.0737847,77.56003626,0,43.25,19.5,15.29,0.255,84.72,42.85,19.5,43.26923077,19.5,19.3,0.56,0,34.7847
2021-07-03 06:00:00,71.45124897,599.93325,559.50625,77.99784926,7.5,43.95,19.4,13.715,0.11,92.525,43.8,19.425,43.42307692,19.5,19.3,0.390769231,0,32.85898333
2021-07-03 09:00:00,71.17696429,601.729875,561.921875,78.41854772,360,43.05,19.3,16.11,0.365,79.46,43.525,19.325,43.28461538,19.5,19.3,0.292307692,0.2,31.86221667
2021-07-03 12:00:00,70.90373251,603.5265,564.3375,78.8415153,717,43.3,19.15,19.375,0.66,70.24,43.1,19.2,43.3,19.5,19.1,0.334615385,0.2,39.34348333
2021-07-03 15:00:00,70.63154961,605.323125,566.753125,79.26676426,999,43.35,19.1,21.55,0.905,64.605,43.425,19.1,43.45384615,19.5,19.1,0.458461538,0.2,48.68203333
2021-07-03 18:00:00,70.36041156,607.11975,569.16875,79.69430688,175,43.65,19.1,21.52,0.93,63.425,43.625,19.1,43.41538462,19.4,19.1,0.63,0.2,44.81971667
2021-07-03 21:00:00,70.09031435,608.916375,571.584375,80.12415555,51,42.8,19.15,19.495,0.7,68.8,43.05,19.125,43.22307692,19.3,19.1,0.76,0,39.74098333
2021-07-04 00:00:00,69.82125397,610.713,574,80.55632271,0,42.4,19.25,14.885,0.2,88.12,42.325,19.225,43.08461538,19.3,19.1,0.700769231,0,42.82541667
2021-07-04 03:00:00,69.55322645,612.430875,576.415625,80.99082085,0,41.8,19.25,11.815,0.005,99.205,42,19.275,42.73846154,19.3,19.1,0.535384615,0,40.17035
2021-07-04 06:00:00,69.28622783,614.14875,578.778125,81.38151379,5,42.45,19.1,10.71,0,99.99,42.1,19.15,42.38461538,19.3,19.1,0.315384615,0,34.90448333
2021-07-04 09:00:00,69.02025415,615.866625,581.1140625,81.75091556,506.5,42.15,18.95,17.445,0.48,75.92,42.4,19,42.14615385,19.3,18.9,0.190769231,0,28.70875
2021-07-04 12:00:00,68.75530149,617.5845,583.45,82.1219941,799,43.9,18.75,20.74,0.935,61.74,43.35,18.8,42.45384615,19.3,18.7,0.296153846,0,36.53943333
2021-07-04 15:00:00,68.49136592,619.302375,585.7859375,82.49475701,1138,42.2,18.6,23.81,1.585,46.07,42.825,18.65,42.54615385,19.3,18.6,0.617692308,0,51.86573333
2021-07-04 18:00:00,68.22844353,621.02025,588.121875,82.86921194,151.5,42.25,18.65,24.475,1.755,42.57,41.975,18.625,42.57692308,19.1,18.6,1.018461538,0,45.78578333
2021-07-04 21:00:00,67.96653044,622.738125,590.4578125,83.24536658,22.5,42.65,18.8,21.73,1.155,55.845,42.625,18.75,42.65384615,19,18.6,1.297692308,0,42.59165
2021-07-05 00:00:00,67.70562278,624.456,592.79375,83.62322864,0,41.45,18.85,16.51,0.415,77.405,41.8,18.825,42.28461538,18.9,18.6,1.228461538,0,37.91251667
2021-07-05 03:00:00,67.44571667,626.824125,595.1296875,84.00280586,0,40.4,18.85,14.905,0.185,88.47,40.725,18.875,41.66153846,18.9,18.6,0.989230769,0,37.82406667
2021-07-05 06:00:00,67.18680829,629.19225,597.4642361,84.37474708,6,42.05,18.8,13.9,0.1,92.995,41.425,18.8,41.65384615,18.9,18.7,0.626923077,0,34.83976667
2021-07-05 09:00:00,66.9288938,631.560375,599.7980903,84.74363535,487,42.35,18.65,18.695,0.46,78.845,42.25,18.7,41.56923077,18.9,18.6,0.333846154,0,30.40038333
2021-07-05 12:00:00,66.67196938,633.9285,602.1319444,85.11413642,925.5,40.85,18.5,24.05,1.235,58.66,41.175,18.55,41.35384615,18.9,18.5,0.434615385,0,36.58731667
2021-07-05 15:00:00,66.41603123,636.296625,604.4657986,85.48625732,763,41.55,18.5,26.53,1.705,50.605,41.425,18.5,41.53846154,18.9,18.5,0.763076923,0,44.62253333
2021-07-05 18:00:00,66.16107557,638.66475,606.7996528,85.86000514,257,41.2,18.55,27.12,1.83,48.66,41.325,18.525,41.55384615,18.8,18.5,1.142307692,0,40.4232
2021-07-05 21:00:00,65.90709863,641.032875,609.133507,86.23538699,27,41.8,18.6,25.01,1.45,54.17,41.625,18.6,41.42307692,18.7,18.5,1.470769231,0,37.5848
2021-07-06 00:00:00,65.65409664,643.401,611.4673611,86.61241002,0,40.2,18.8,21.565,0.315,87.725,40.95,18.725,41.28461538,18.8,18.5,1.396153846,0.2,36.45335
2021-07-06 03:00:00,65.40206587,646.7895,613.8012153,86.99108141,0,40.95,18.8,20.29,0.035,98.145,40.35,18.8,41.1,18.8,18.5,1.055384615,0.2,34.57025
2021-07-06 06:00:00,65.15100258,650.178,616.2100695,87.41244043,0,41.1,18.9,20.515,0.1,95.35,41.125,18.85,41.03846154,18.9,18.6,0.660769231,0.2,33.16796667
2021-07-06 09:00:00,64.90090307,653.5665,618.6564236,87.85646306,127.5,41.95,18.9,21.96,0.235,90.7,41.6,18.9,41.07692308,18.9,18.6,0.293076923,0.2,33.21886667
2021-07-06 12:00:00,64.65176364,656.955,621.1027778,88.30274116,346,40.7,18.95,24.945,0.61,80.645,41.3,18.925,41,19,18.8,0.213076923,0.1,35.39061667
2021-07-06 15:00:00,64.40358059,660.3435,623.549132,88.75128619,920,40.8,19,29.405,1.58,61.305,40.6,19,41.11538462,19,18.8,0.522307692,0,41.96593333
2021-07-06 18:00:00,64.15635026,663.732,625.9954861,89.20210966,193,40.25,19,29.97,2.07,50.98,40.7,19,41,19.1,18.9,0.97,0,38.98101667
2021-07-06 21:00:00,63.91006899,667.1205,628.4418403,89.65522314,37.5,40.8,19.1,26.725,1.53,56.27,40.525,19.075,40.82307692,19.2,18.9,1.311538462,0,33.24476667
2021-07-07 00:00:00,63.66473313,670.509,630.8881945,90.11063828,0,39.85,19.3,22.035,0.945,63.86,40.25,19.225,40.48461538,19.3,19,1.446923077,0,27.96696667
2021-07-07 03:00:00,63.42033906,672.06825,633.3345486,90.56836675,0,39.7,19.3,17.5,0.63,67.915,39.525,19.3,40.26923077,19.3,19,1.349230769,0,23.6071
2021-07-07 06:00:00,63.17688317,673.6275,635.7427083,90.98964292,0.5,40.9,19.3,15.585,0.625,64.21,40.7,19.3,40.26153846,19.4,19,1.064615385,0,21.35665
2021-07-07 09:00:00,62.93436184,675.18675,638.1317708,91.393406,104,39.85,19.3,12.755,0.27,81.155,40.3,19.3,40.19230769,19.4,19.1,0.700769231,0.6,20.69753333
2021-07-07 12:00:00,62.6927715,676.746,640.5208333,91.79896075,314,40.7,19.2,13.5,0.49,67.85,40.425,19.25,40.22307692,19.4,19.2,0.530769231,0.6,21.45736667
2021-07-07 15:00:00,62.45210856,678.30525,642.9098958,92.20631515,578.5,40.2,19.1,16.565,0.735,60.71,40.4,19.125,40.45384615,19.4,19.1,0.505384615,0.6,24.51335
2021-07-07 18:00:00,62.21236948,679.8645,645.2989583,92.61547716,299,39.15,19.05,17.705,1.02,49.045,39.4,19.075,40.13076923,19.3,19,0.595384615,0.6,24.58841667
2021-07-07 21:00:00,61.97355069,681.42375,647.6880208,93.02645481,35,39.65,19,16.37,0.69,62.44,39.35,19,39.89230769,19.3,19,0.689230769,0.3,24.36403333
2021-07-08 00:00:00,61.73564868,682.983,650.0770833,93.43925616,0,39.85,19,14.545,0.38,76.65,39.85,19,39.75384615,19.2,19,0.702307692,0,22.81945
2021-07-08 03:00:00,61.49865992,684.230625,652.4661458,93.8538893,0,39.7,18.9,13.685,0.235,84.49,39.6,18.95,39.51538462,19.1,18.9,0.618461538,0,22.90875
2021-07-08 06:00:00,61.2625809,685.47825,654.7861111,94.21818547,0,40.45,18.8,14.855,0.45,72.925,40.225,18.825,39.71538462,19.1,18.8,0.505384615,0,17.24445
2021-07-08 09:00:00,61.02740813,686.725875,657.0715278,94.55771683,162,39.35,18.65,14.965,0.375,77.36,39.625,18.725,39.77692308,19,18.6,0.366153846,0,14.74361667
2021-07-08 12:00:00,60.79313814,687.9735,659.3569444,94.89847176,339.5,39.35,18.6,17.355,0.62,68.295,39.325,18.6,39.65384615,19,18.6,0.39,0,15.23441667
2021-07-08 15:00:00,60.55976746,689.221125,661.6423611,95.24045465,163,40.2,18.55,17.45,0.555,71.7,39.925,18.575,39.78461538,18.9,18.5,0.458461538,0,14.94266667
2021-07-08 18:00:00,60.32729263,690.46875,663.9277778,95.58366994,33.5,48.5,18.5,14.17,0,99.99,45.4,18.5,41.39230769,18.8,18.5,0.383846154,21.7,10.92234
2021-07-08 21:00:00,60.09571021,691.716375,666.2131944,95.92812206,0.5,45.9,18.5,14.63,0,99.99,46.975,18.5,42.93076923,18.7,18.5,0.297692308,22.4,13.61551667
2021-07-09 00:00:00,59.86501679,692.964,668.4986111,96.27381547,0,45.3,18.5,14.44,0,99.99,45.7,18.5,44.4,18.6,18.5,0.181538462,22.5,19.52566667
2021-07-09 03:00:00,59.63520895,694.6875,670.7840277,96.62075465,0,44.7,18.45,13.815,0,99.99,44.775,18.475,45.53846154,18.6,18.4,0.040769231,22.5,21.30241667
2021-07-09 06:00:00,59.40628329,696.411,673.0652778,96.96023252,0,44.85,18.4,13.59,0,99.99,44.75,18.4,45.64615385,18.5,18.4,0,8.9,22.50218333
2021-07-09 09:00:00,59.17823641,698.1345,675.3444444,97.29653235,186.5,45.1,18.3,15.42,0.11,93.66,45.075,18.325,45.13846154,18.5,18.3,0.016923077,0.1,22.94803333
2021-07-09 12:00:00,58.95106496,699.858,677.6236111,97.63399862,413,44.5,18.3,17.915,0.4,80.115,44.65,18.3,44.81538462,18.5,18.3,0.104615385,0,22.72598333
2021-07-09 15:00:00,58.72476557,701.5815,679.9027778,97.97263536,339.5,44.2,18.3,19.225,0.53,75.815,44.25,18.3,44.68461538,18.5,18.3,0.224615385,0,25.87521667
2021-07-09 18:00:00,58.49933488,703.305,682.1819445,98.31244664,253,44.1,18.3,20.59,0.72,70.055,44.125,18.3,44.53846154,18.4,18.3,0.383076923,0,28.57308333
2021-07-09 21:00:00,58.27476957,705.0285,684.4611111,98.65343654,33,45.3,18.3,19.42,0.53,76.685,45.1,18.3,44.6,18.4,18.3,0.527692308,0,34.95536667
2021-07-10 00:00:00,58.05106632,706.752,686.7402778,98.99560913,0,45.2,18.4,15.835,0.085,94.625,44.925,18.375,44.62307692,18.4,18.3,0.484615385,0,35.40638333
2021-07-10 03:00:00,57.82822181,708.70725,689.0194445,99.33896852,0,44.95,18.4,13.88,0.035,97.42,44.875,18.4,44.76923077,18.5,18.3,0.381538462,0,35.6003
2021-07-10 06:00:00,57.60623275,710.6625,691.2864584,99.67105965,3,44.85,18.4,11.265,0,99.825,44.85,18.4,44.93846154,18.5,18.3,0.241538462,0,34.9694
2021-07-10 09:00:00,57.38509585,712.61775,693.5473959,99.99801112,498,44.65,18.3,18.02,0.29,86.695,44.75,18.325,44.85384615,18.5,18.3,0.11,0,31.30113333
2021-07-10 12:00:00,57.16480784,714.573,695.8083334,100.3260351,1062.5,44.7,18.1,24.765,1.52,51.115,44.6,18.175,44.79230769,18.5,18.1,0.366923077,0,38.62858333
2021-07-10 15:00:00,56.94536547,716.52825,698.0692709,100.6551351,1014,44,18.1,26.105,2.03,39.67,44.325,18.1,44.63846154,18.5,18.1,0.816153846,0,46.2738
2021-07-10 18:00:00,56.72676549,718.4835,700.3302084,100.9853146,160.5,43.55,18.1,26.18,2.055,39.185,43.875,18.1,44.4,18.4,18.1,1.286153846,0,47.82216667
2021-07-10 21:00:00,56.50900466,720.43875,702.5911459,101.3165773,30.5,43.9,18.2,23.065,1.285,55.275,43.725,18.15,44.14615385,18.3,18.1,1.626923077,0,44.86003333
2021-07-11 00:00:00,56.29207977,722.394,704.8520834,101.6489265,0,44.35,18.3,17.27,0.455,76.755,44.075,18.275,44.05384615,18.4,18.1,1.525384615,0,44.56868333
2021-07-11 03:00:00,56.0759876,724.532625,707.1130209,101.982366,0,43.95,18.4,15.115,0.18,89.615,44.2,18.375,43.95384615,18.4,18.1,1.142307692,0,37.2675
2021-07-11 06:00:00,55.86072495,726.67125,709.3847223,102.3173068,4.5,44.05,18.3,12.88,0.025,97.62,44.025,18.325,43.96923077,18.4,18.1,0.681538462,0,36.43548333
2021-07-11 09:00:00,55.64628865,728.809875,711.6618056,102.653552,391.5,44.4,18.2,18.115,0.28,87.06,44.2,18.25,44.09230769,18.4,18.2,0.289230769,0,32.98645
2021-07-11 12:00:00,55.43267552,730.9485,713.9388889,102.9909021,788,44.5,18.1,23.78,1.055,64.11,44.65,18.125,44.27692308,18.4,18.1,0.343846154,0,39.44848333
2021-07-11 15:00:00,55.2198824,733.087125,716.2159722,103.329361,807.5,43.95,18.1,25.975,1.855,44.485,44.025,18.1,44.2,18.4,18.1,0.677692308,0,45.45783333
2021-07-11 18:00:00,55.00790615,735.22575,718.4930556,103.6689321,300,43.95,18.1,25.85,1.82,45.105,44.05,18.1,44.20769231,18.3,18.1,1.099230769,0,43.77381667
2021-07-11 21:00:00,54.79674362,737.364375,720.7701389,104.0096191,54,43.45,18.25,22.86,0.855,69.835,43.65,18.175,44.1,18.3,18.1,1.342307692,0,45.3683
2021-07-12 00:00:00,54.5863917,739.503,723.0472222,104.3514258,0,42.9,18.35,17.745,0.135,92.98,43.15,18.325,43.7,18.4,18.1,1.232307692,0,41.70463333
2021-07-12 03:00:00,54.37684727,742.104,725.3243055,104.6943557,0,43.75,18.5,16.395,0.02,98.36,43.575,18.45,43.65384615,18.5,18.1,0.876153846,0,41.35706667
2021-07-12 06:00:00,54.16810723,744.705,727.6520833,105.0628329,1,43.3,18.5,15.535,0,99.615,43.45,18.5,43.5,18.5,18.1,0.438461538,0,36.39138333
2021-07-12 09:00:00,53.96016849,747.306,730.0052083,105.4448624,338,43.45,18.4,20.235,0.405,83.125,43.375,18.425,43.42307692,18.5,18.3,0.154615385,0,26.54576667
2021-07-12 12:00:00,53.75302798,749.907,732.3583333,105.8282809,753,43.2,18.3,24.23,0.95,68.385,43.25,18.35,43.41538462,18.5,18.3,0.287692308,0,26.8945
2021-07-12 15:00:00,53.54668264,752.508,734.7114583,106.2130937,1060.5,42.85,18.3,27.575,1.615,55.98,43.025,18.3,43.26153846,18.5,18.3,0.623076923,0,32.05308333
2021-07-12 18:00:00,53.34112941,755.109,737.0645833,106.5993057,118.5,42.5,18.45,27.825,1.83,50.855,42.6,18.4,43.03846154,18.5,18.3,1.043846154,0,29.2996
2021-07-12 21:00:00,53.13636525,757.71,739.4177083,106.986922,23.5,42.45,18.6,25.455,1.34,58.87,42.475,18.55,42.83846154,18.6,18.3,1.368461538,0,28.28863333
2021-07-13 00:00:00,52.93238713,760.311,741.7708333,107.3759478,0,42.3,18.75,22.88,0.76,72.585,42.325,18.675,42.62307692,18.8,18.3,1.38,0,25.87786667
2021-07-13 03:00:00,52.72919204,763.4655,744.1239583,107.7663882,0,42.2,18.8,20.655,0.365,84.665,42.275,18.8,42.41538462,18.9,18.3,1.167692308,0,25.9635
2021-07-13 06:00:00,52.52677696,766.62,746.5427083,108.1953459,0,42.65,18.9,20.015,0.265,88.42,42.6,18.875,42.40769231,18.9,18.5,0.828461538,0,24.86585
2021-07-13 09:00:00,52.32513891,769.7745,748.9942708,108.6446384,84.5,42.45,18.9,20.42,0.235,89.71,42.55,18.9,42.41538462,18.9,18.6,0.483076923,0,24.32846667
2021-07-13 12:00:00,52.1242749,772.929,751.4458333,109.0957967,588,42.35,18.9,24.425,0.565,81.295,42.225,18.9,42.40769231,18.9,18.8,0.369230769,0,25.78031667
2021-07-13 15:00:00,51.92418196,776.0835,753.8973958,109.5488285,271,42.35,19,25.39,0.51,83.965,42.325,18.95,42.43846154,19,18.8,0.377692308,0,26.85853333
2021-07-13 18:00:00,51.72485713,779.238,756.3489583,110.0037416,234.5,41.9,19,27.065,0.69,80.65,42.025,19,42.27692308,19.1,18.9,0.472307692,0,27.12356667
2021-07-13 21:00:00,51.52629746,782.3925,758.8005208,110.4605437,26,41.7,19.1,24.97,0.25,91.865,41.925,19.075,42.1,19.1,18.9,0.481538462,0.8,27.17273333
2021-07-14 00:00:00,51.32850002,785.547,761.2520833,110.9192427,0,42.45,19.25,21.54,0,99.975,42.15,19.2,42.14615385,19.3,18.9,0.413076923,1.9,27.15041667
2021-07-14 03:00:00,51.13146187,788.765625,763.7036458,111.3798465,0,42.05,19.3,20.29,0,99.91,42.35,19.3,42.15384615,19.4,19,0.276153846,4.9,25.69248333
2021-07-14 06:00:00,50.93518011,791.98425,766.2100694,111.8753915,0,42,19.4,20.835,0.015,99.105,41.875,19.375,42.13076923,19.5,19,0.118461538,5,26.41821667
2021-07-14 09:00:00,50.73965183,795.202875,768.7439236,112.3897326,125,42.05,19.5,21.42,0.045,98.12,42.05,19.475,42.10769231,19.5,19.1,0.034615385,5.7,26.0413
2021-07-14 12:00:00,50.54487414,798.4215,771.2777778,112.9064384,662,42.25,19.5,25.615,0.715,78.085,42.125,19.5,42.11538462,19.5,19.3,0.136923077,4.2,28.11743333
2021-07-14 15:00:00,50.35084415,801.640125,773.8116319,113.4255197,830.5,42.35,19.5,28.195,1.335,64.93,42.35,19.5,42.06153846,19.5,19.3,0.416923077,0.8,31.75008333
2021-07-14 18:00:00,50.157559,804.85875,776.3454861,113.9469875,118.5,41.75,19.6,28.565,1.765,54.485,41.9,19.55,42.05384615,19.6,19.4,0.816923077,0.8,30.60668333
2021-07-14 21:00:00,49.96501582,808.077375,778.8793403,114.4708526,28.5,41.6,19.65,25.535,1.17,65.03,41.7,19.625,41.97692308,19.7,19.5,1.132307692,0,31.43841667
2021-07-15 00:00:00,49.77321177,811.296,781.4131945,114.9971262,0,41.5,19.8,19.775,0.165,92.58,41.425,19.75,41.84615385,19.8,19.5,1.106923077,0,31.31231667
2021-07-15 03:00:00,49.58214402,814.13775,783.9470486,115.5258194,0,41.7,19.8,18.57,0.035,98.155,41.625,19.8,41.69230769,19.8,19.5,0.886923077,0,30.74543333
2021-07-15 06:00:00,49.39180972,816.9795,786.4715278,116.0369346,0.5,42,19.8,16.94,0,99.99,41.85,19.8,41.69230769,19.8,19.6,0.513846154,0,28.51858333
2021-07-15 09:00:00,49.20220608,819.82125,788.9913195,116.5402638,424,41.7,19.65,21.715,0.15,94.075,41.875,19.7,41.69230769,19.8,19.6,0.143846154,0,24.09958333
2021-07-15 12:00:00,49.01333028,822.663,791.5111111,117.0457764,916,42.05,19.6,27.395,1.14,68.805,41.85,19.6,41.82307692,19.8,19.6,0.263846154,0,28.20593333
2021-07-15 15:00:00,48.82517953,825.50475,794.0309028,117.5534816,743,42.2,19.6,28.385,1.38,64.105,42.05,19.6,41.93076923,19.8,19.6,0.554615385,0,35.84756667
2021-07-15 18:00:00,48.63775105,828.3465,796.5506945,118.0633892,207,41.75,19.6,27.055,1.34,62.4,41.775,19.6,41.9,19.8,19.6,0.873846154,0,34.35238333
2021-07-15 21:00:00,48.45104206,831.18825,799.0704861,118.5755085,14,41.8,19.75,25.475,0.795,75.385,41.825,19.675,41.86153846,19.8,19.6,1.066153846,0,29.14736667
2021-07-16 00:00:00,48.26504981,834.03,801.5902778,119.0898493,0,42.4,19.8,22.185,0.035,98.45,41.975,19.8,41.91538462,19.8,19.6,0.959230769,5,24.72115
2021-07-16 03:00:00,48.07977154,836.649,804.1100694,119.606421,0,41.95,19.9,21.25,0.085,96.3,42.05,19.85,41.90769231,19.9,19.6,0.675384615,5,24.04596667
2021-07-16 06:00:00,47.8952045,839.268,806.6572917,120.1365452,0.5,41.85,19.95,19.04,0.185,91.1,41.9,19.925,41.93846154,20,19.6,0.375384615,5,20.3215
2021-07-16 09:00:00,47.71134598,841.887,809.2182292,120.6747004,141.5,42.1,20,18.61,0.335,83.915,42,20,41.97692308,20,19.8,0.211538462,5,18.86613333
2021-07-16 12:00:00,47.52819324,844.506,811.7791667,121.2152662,958.5,42.25,20,22.41,0.875,67.665,42.25,20,42.06923077,20,19.8,0.308461538,0,22.1725
2021-07-16 15:00:00,47.34574359,847.125,814.3401042,121.7582534,1004.5,42.1,19.9,25.46,1.515,53.145,42.1,19.925,42.06923077,20,19.9,0.636923077,0,25.306
2021-07-16 18:00:00,47.16399432,849.744,816.9010417,122.3036731,309.5,41.8,20,25.06,1.585,49.93,41.925,19.95,42.06153846,20,19.9,0.975384615,0,25.30068333
2021-07-16 21:00:00,46.98294274,852.363,819.4619792,122.8515359,41,41.45,20,21.815,0.955,63.895,41.475,20,41.93076923,20,19.9,1.176923077,0,27.2938
2021-07-17 00:00:00,46.80258617,854.982,822.0229167,123.4018529,0,41.35,20.1,17.33,0.125,93.21,41.325,20.05,41.7,20.1,19.9,1.082307692,0,26.09376667
2021-07-17 03:00:00,46.62292196,857.4435,824.5838542,123.9546351,0,41.3,20.1,16.095,0.015,98.91,41.325,20.1,41.51538462,20.1,19.9,0.799230769,0,25.55801667
2021-07-17 06:00:00,46.44394743,859.905,827.1076389,124.4656871,0,41.7,20,15.68,0,99.99,41.525,20.025,41.42307692,20.1,20,0.426923077,0,24.19813333
2021-07-17 09:00:00,46.26565994,862.3665,829.6128472,124.9566578,184.5,41.9,19.9,19.08,0.175,92.12,41.975,19.95,41.53076923,20.1,19.9,0.125384615,0,21.33695
2021-07-17 12:00:00,46.08805686,864.828,832.1180556,125.4495652,340,41.7,19.8,23.245,0.72,74.425,41.725,19.825,41.62307692,20.1,19.8,0.200769231,0,21.24496667
2021-07-17 15:00:00,45.91113555,867.2895,834.6232639,125.9444169,510.5,41.7,19.8,25.03,0.95,69.72,41.7,19.8,41.70769231,20.1,19.8,0.397692308,0,22.58743333
2021-07-17 18:00:00,45.73489341,869.751,837.1284722,126.4412206,301.5,41.8,19.8,25.37,1.11,65.395,41.75,19.8,41.80769231,20,19.8,0.661538462,0,24.71858333
2021-07-17 21:00:00,45.55932781,872.2125,839.6336806,126.939984,27,41.65,19.8,22.045,0.36,86.55,41.7,19.8,41.73076923,19.9,19.8,0.782307692,0,26.77885
2021-07-18 00:00:00,45.38443618,874.674,842.1388889,127.4407149,0,41.4,19.85,18.915,0.045,97.5,41.375,19.825,41.63846154,19.9,19.8,0.668461538,0,26.71361667
2021-07-18 03:00:00,45.21021591,877.56525,844.6440973,127.9434209,0,41.6,19.9,17.75,0,99.99,41.475,19.9,41.58461538,19.9,19.8,0.476153846,0,24.82381667
2021-07-18 06:00:00,45.03666443,880.4565,847.1559028,128.4435013,0,41.35,19.85,17.1,0,99.99,41.475,19.875,41.49230769,19.9,19.8,0.216923077,0,24.5961
